epoch,energy,energy_std
951,-24.350683,0.7758117
952,-24.32695,0.7686837
953,-24.348722,0.7710063
954,-24.347246,0.77717173
955,-24.346249,0.77698016
956,-24.371105,0.7617397
957,-24.363237,0.7806947
958,-24.326605,0.7705484
959,-24.360685,0.75362647
960,-24.338991,0.74929374
961,-24.32952,0.76874506
962,-24.338678,0.76775163
963,-24.3562,0.7953973
964,-24.319843,0.7595819
965,-24.353287,0.7452718
966,-24.365824,0.78507876
967,-24.356098,0.7549119
968,-24.339575,0.75741667
969,-24.360626,0.7523045
970,-24.334444,0.7645495
971,-24.35083,0.78121114
972,-24.370289,0.7774764
973,-24.345922,0.75509065
974,-24.351286,0.74157387
975,-24.340858,0.7639605
976,-24.370632,0.74498254
977,-24.355953,0.7795796
978,-24.350054,0.74875754
979,-24.323734,0.75563586
980,-24.348783,0.735845
981,-24.343496,0.7575834
982,-24.333797,0.7531075
983,-24.339561,0.7639802
984,-24.333727,0.76803195
985,-24.334406,0.76648164
986,-24.355593,0.7997602
987,-24.364117,0.7460214
988,-24.34328,0.76055014
989,-24.350203,0.77522683
990,-24.34819,0.7370466
991,-24.338984,0.76156795
992,-24.358753,0.77541244
993,-24.342659,0.73903805
994,-24.345547,0.74861133
995,-24.371662,0.7646728
996,-24.326645,0.752899
997,-24.350168,0.74924695
998,-24.333422,0.7645614
999,-24.364588,0.7575159
